,x_pos,y_pos,level,correct,id
1151,3,2,14,0,13
1152,3,2,14,0,13
1153,3,2,14,0,13
1154,3,2,15,1,13
1155,3,2,15,1,13
1156,3,2,15,1,13
1157,3,2,15,1,13
1158,3,2,15,1,13
1159,3,2,15,1,13
1160,3,2,15,1,13
1161,3,2,15,1,13
1162,3,2,15,1,13
1163,3,2,15,0,13
1164,3,2,15,0,13
1165,3,2,15,0,13
1166,3,2,15,0,13
1167,3,2,15,0,13
1168,3,2,15,0,13
1169,3,2,16,1,13
1170,3,2,16,1,13
1171,3,2,16,1,13
1172,3,2,16,1,13
1173,3,2,16,1,13
1174,3,2,16,1,13
1175,3,2,16,1,13
1176,3,2,16,1,13
1177,3,2,16,0,13
1178,3,2,16,0,13
1179,3,2,16,0,13
1180,3,2,16,0,13
1181,3,2,16,0,13
1182,3,2,16,0,13
1183,3,2,16,0,13
1184,3,2,17,1,13
1185,3,2,17,0,13
1186,3,2,17,0,13
1187,3,2,20,1,13
1188,3,2,20,1,13
1189,3,2,23,1,13
1190,3,2,23,0,13
1191,3,2,26,1,13
1192,3,2,28,0,13
1193,3,2,29,1,13
1194,3,2,31,1,13
1195,3,2,33,0,13
1196,3,2,34,1,13
1197,3,2,35,1,13
1198,3,2,37,0,13
1199,3,3,4,1,18
1200,3,3,4,1,18
1201,3,3,4,1,18
1202,3,3,4,1,18
1203,3,3,4,1,18
1204,3,3,4,1,18
1205,3,3,4,1,18
1206,3,3,4,1,18
1207,3,3,4,1,18
1208,3,3,4,1,18
1209,3,3,4,1,18
1210,3,3,4,1,18
1211,3,3,4,1,18
1212,3,3,4,1,18
1213,3,3,4,0,18
1214,3,3,5,1,18
1215,3,3,5,1,18
1216,3,3,5,1,18
1217,3,3,5,1,18
1218,3,3,5,1,18
1219,3,3,5,1,18
1220,3,3,5,1,18
1221,3,3,5,1,18
1222,3,3,5,0,18
1223,3,3,6,1,18
1224,3,3,6,1,18
1225,3,3,6,1,18
1226,3,3,6,1,18
1227,3,3,6,1,18
1228,3,3,6,1,18
1229,3,3,6,1,18
1230,3,3,6,1,18
1231,3,3,6,1,18
1232,3,3,6,1,18
1233,3,3,6,1,18
1234,3,3,6,1,18
1235,3,3,6,1,18
1236,3,3,6,1,18
1237,3,3,6,1,18
1238,3,3,6,1,18
1239,3,3,6,1,18
1240,3,3,6,1,18
1241,3,3,6,1,18
1242,3,3,6,1,18
1243,3,3,6,1,18
1244,3,3,6,1,18
1245,3,3,6,1,18
1246,3,3,6,1,18
1247,3,3,6,1,18
1248,3,3,6,1,18
1249,3,3,6,1,18
1250,3,3,6,0,18
1251,3,3,6,0,18
1252,3,3,6,0,18
1253,3,3,6,0,18
1254,3,3,6,0,18
1255,3,3,6,0,18
1256,3,3,6,0,18
1257,3,3,6,0,18
1258,3,3,6,0,18
1259,3,3,6,0,18
1260,3,3,6,0,18
1261,3,3,6,0,18
1262,3,3,7,1,18
1263,3,3,7,1,18
1264,3,3,7,1,18
1265,3,3,7,1,18
1266,3,3,7,1,18
1267,3,3,7,1,18
1268,3,3,7,1,18
1269,3,3,7,0,18
1270,3,3,7,0,18
1271,3,3,7,0,18
1272,3,3,7,0,18
1273,3,3,7,0,18
1274,3,3,7,0,18
1275,3,3,7,0,18
1276,3,3,8,0,18
1277,3,3,8,0,18
1278,3,3,12,0,18
1279,4,0,12,1,4
1280,4,0,19,1,4
1281,4,0,20,1,4
1282,4,0,20,1,4
1283,4,0,20,1,4
1284,4,0,20,1,4
1285,4,0,21,1,4
1286,4,0,21,1,4
1287,4,0,22,1,4
1288,4,0,22,1,4
1289,4,0,22,1,4
1290,4,0,23,1,4
1291,4,0,23,1,4
1292,4,0,24,1,4
1293,4,0,24,1,4
1294,4,0,24,1,4
1295,4,0,24,1,4
1296,4,0,24,0,4
1297,4,0,24,0,4
1298,4,0,24,0,4
1299,4,0,25,1,4
1300,4,0,25,1,4
1301,4,0,25,1,4
1302,4,0,25,0,4
1303,4,0,25,0,4
1304,4,0,26,1,4
1305,4,0,26,1,4
1306,4,0,26,1,4
1307,4,0,26,1,4
1308,4,0,26,1,4
1309,4,0,27,1,4
1310,4,0,27,1,4
1311,4,0,27,0,4
1312,4,0,28,1,4
1313,4,0,28,1,4
1314,4,0,28,1,4
1315,4,0,28,0,4
1316,4,0,28,0,4
1317,4,0,28,0,4
1318,4,0,29,1,4
1319,4,0,29,1,4
1320,4,0,29,1,4
1321,4,0,29,1,4
1322,4,0,29,1,4
1323,4,0,29,0,4
1324,4,0,30,1,4
1325,4,0,30,0,4
1326,4,0,31,1,4
1327,4,0,31,1,4
1328,4,0,31,1,4
1329,4,0,31,1,4
1330,4,0,31,0,4
1331,4,0,32,1,4
1332,4,0,32,0,4
1333,4,0,33,1,4
1334,4,0,33,1,4
1335,4,0,33,1,4
1336,4,0,33,1,4
1337,4,0,33,1,4
1338,4,0,33,1,4
1339,4,0,33,0,4
1340,4,0,34,0,4
1341,4,0,34,0,4
1342,4,0,34,0,4
1343,4,0,35,1,4
1344,4,0,35,0,4
1345,4,0,36,1,4
1346,4,0,36,1,4
1347,4,0,36,1,4
1348,4,0,37,1,4
1349,4,0,37,0,4
1350,4,0,38,1,4
1351,4,0,38,0,4
1352,4,0,38,0,4
1353,4,0,39,1,4
1354,4,0,39,1,4
1355,4,0,40,1,4
1356,4,0,40,1,4
1357,4,0,40,0,4
1358,4,0,40,0,4
1359,4,1,12,1,9
1360,4,1,13,1,9
1361,4,1,15,1,9
1362,4,1,15,1,9
1363,4,1,15,1,9
1364,4,1,15,1,9
1365,4,1,15,1,9
1366,4,1,16,1,9
1367,4,1,16,1,9
1368,4,1,16,1,9
1369,4,1,17,1,9
1370,4,1,17,1,9
1371,4,1,17,1,9
1372,4,1,17,1,9
1373,4,1,17,1,9
1374,4,1,17,0,9
1375,4,1,18,1,9
1376,4,1,18,1,9
1377,4,1,18,1,9
1378,4,1,18,1,9
1379,4,1,18,1,9
1380,4,1,18,1,9
1381,4,1,18,1,9
1382,4,1,18,0,9
1383,4,1,19,1,9
1384,4,1,19,1,9
1385,4,1,19,1,9
1386,4,1,19,1,9
1387,4,1,19,1,9
1388,4,1,19,1,9
1389,4,1,19,1,9
1390,4,1,19,1,9
1391,4,1,19,0,9
1392,4,1,19,0,9
1393,4,1,20,1,9
1394,4,1,20,1,9
1395,4,1,20,1,9
1396,4,1,20,1,9
1397,4,1,20,1,9
1398,4,1,20,1,9
1399,4,1,20,1,9
1400,4,1,20,0,9
1401,4,1,20,0,9
1402,4,1,20,0,9
1403,4,1,20,0,9
1404,4,1,20,0,9
1405,4,1,20,0,9
1406,4,1,21,1,9
1407,4,1,21,1,9
1408,4,1,21,1,9
1409,4,1,21,1,9
1410,4,1,21,1,9
1411,4,1,21,0,9
1412,4,1,21,0,9
1413,4,1,21,0,9
1414,4,1,22,1,9
1415,4,1,22,1,9
1416,4,1,22,1,9
1417,4,1,22,1,9
1418,4,1,22,0,9
1419,4,1,22,0,9
1420,4,1,23,1,9
1421,4,1,23,1,9
1422,4,1,23,1,9
1423,4,1,23,1,9
1424,4,1,23,1,9
1425,4,1,25,1,9
1426,4,1,25,0,9
1427,4,1,25,0,9
1428,4,1,26,1,9
1429,4,1,26,0,9
1430,4,1,27,1,9
1431,4,1,28,1,9
1432,4,1,28,0,9
1433,4,1,28,0,9
1434,4,1,30,1,9
1435,4,1,31,1,9
1436,4,1,31,0,9
1437,4,1,32,1,9
1438,4,1,33,0,9
1439,4,2,7,1,14
1440,4,2,9,1,14
1441,4,2,9,1,14
1442,4,2,10,1,14
1443,4,2,10,1,14
1444,4,2,10,1,14
1445,4,2,11,1,14
1446,4,2,11,1,14
1447,4,2,11,1,14
1448,4,2,11,1,14
1449,4,2,11,1,14
1450,4,2,11,0,14
1451,4,2,12,1,14
1452,4,2,12,1,14
1453,4,2,12,1,14
1454,4,2,12,1,14
1455,4,2,12,1,14
1456,4,2,12,1,14
1457,4,2,12,0,14
1458,4,2,13,1,14
1459,4,2,13,1,14
1460,4,2,13,1,14
1461,4,2,13,1,14
1462,4,2,13,1,14
1463,4,2,13,1,14
1464,4,2,13,0,14
1465,4,2,13,0,14
1466,4,2,13,0,14
1467,4,2,14,1,14
1468,4,2,14,1,14
1469,4,2,14,1,14
1470,4,2,14,1,14
1471,4,2,14,1,14
1472,4,2,14,1,14
1473,4,2,14,0,14
1474,4,2,14,0,14
1475,4,2,15,1,14
1476,4,2,15,1,14
1477,4,2,15,1,14
1478,4,2,15,1,14
1479,4,2,15,0,14
1480,4,2,15,0,14
1481,4,2,15,0,14
1482,4,2,15,0,14
1483,4,2,16,1,14
1484,4,2,16,1,14
1485,4,2,16,1,14
1486,4,2,17,1,14
1487,4,2,17,1,14
1488,4,2,18,1,14
1489,4,2,18,1,14
1490,4,2,18,1,14
1491,4,2,18,1,14
1492,4,2,19,1,14
1493,4,2,19,1,14
1494,4,2,20,1,14
1495,4,2,20,1,14
1496,4,2,20,1,14
1497,4,2,21,1,14
1498,4,2,21,1,14
1499,4,2,21,1,14
1500,4,2,21,1,14
1501,4,2,22,1,14
1502,4,2,22,1,14
1503,4,2,22,1,14
1504,4,2,22,0,14
1505,4,2,23,1,14
1506,4,2,23,1,14
1507,4,2,23,1,14
1508,4,2,23,0,14
1509,4,2,23,0,14
1510,4,2,24,1,14
1511,4,2,24,1,14
1512,4,2,24,1,14
1513,4,2,24,1,14
1514,4,2,24,1,14
1515,4,2,24,0,14
1516,4,2,25,0,14
1517,4,2,26,1,14
1518,4,2,28,0,14
1519,4,3,5,1,19
1520,4,3,6,1,19
1521,4,3,6,1,19
1522,4,3,6,1,19
1523,4,3,6,1,19
1524,4,3,7,1,19
1525,4,3,7,1,19
1526,4,3,7,1,19
1527,4,3,7,1,19
1528,4,3,7,1,19
1529,4,3,7,1,19
1530,4,3,7,1,19
1531,4,3,7,1,19
1532,4,3,7,1,19
1533,4,3,7,1,19
1534,4,3,7,0,19
1535,4,3,8,1,19
1536,4,3,8,1,19
1537,4,3,8,1,19
1538,4,3,8,1,19
1539,4,3,8,1,19
1540,4,3,8,1,19
1541,4,3,8,1,19
1542,4,3,8,1,19
1543,4,3,8,1,19
1544,4,3,8,1,19
1545,4,3,8,1,19
1546,4,3,8,0,19
1547,4,3,8,0,19
1548,4,3,8,0,19
1549,4,3,9,1,19
1550,4,3,9,1,19
1551,4,3,9,1,19
1552,4,3,9,1,19
1553,4,3,9,1,19
1554,4,3,9,1,19
1555,4,3,9,1,19
1556,4,3,9,1,19
1557,4,3,9,1,19
1558,4,3,9,1,19
1559,4,3,9,1,19
1560,4,3,9,1,19
1561,4,3,9,1,19
1562,4,3,9,1,19
1563,4,3,9,1,19
1564,4,3,9,0,19
1565,4,3,9,0,19
1566,4,3,9,0,19
1567,4,3,9,0,19
1568,4,3,9,0,19
1569,4,3,9,0,19
1570,4,3,9,0,19
1571,4,3,10,1,19
1572,4,3,10,1,19
1573,4,3,10,1,19
1574,4,3,10,1,19
1575,4,3,10,1,19
1576,4,3,10,1,19
1577,4,3,10,0,19
1578,4,3,10,0,19
1579,4,3,10,0,19
1580,4,3,10,0,19
1581,4,3,10,0,19
1582,4,3,10,0,19
1583,4,3,11,1,19
1584,4,3,11,1,19
1585,4,3,11,1,19
1586,4,3,11,1,19
1587,4,3,11,0,19
1588,4,3,11,0,19
1589,4,3,11,0,19
1590,4,3,11,0,19
1591,4,3,12,1,19
1592,4,3,12,1,19
1593,4,3,12,1,19
1594,4,3,12,1,19
1595,4,3,12,1,19
1596,4,3,12,0,19
1597,4,3,13,0,19
1598,4,3,20,0,19
